,Compound,Date,Negative,Neutral,Positive,Tweets Ago,User,text
256,0.0,Wed Jan 03 04:00:16 +0000 2018,1.0,0.0,0.0,3,@CNN,"It's really, really cold. How cold? Every state in the continental US had at least one weather reporting station me… https://t.co/vTTSDpURAo"
257,0.5256,Wed Jan 03 03:45:10 +0000 2018,0.841,0.0,0.159,3,@CNN,Ripple's recent price spike has made it the second most valuable cryptocurrency after bitcoin. Here's how it works… https://t.co/7o2lLQMq7M
258,0.4019,Wed Jan 03 03:30:28 +0000 2018,0.847,0.0,0.153,3,@CNN,The Trump presidency: One year later. Catch CNN's special report tonight with @jimsciutto and @PamelaBrownCNN… https://t.co/WY0lAo4ANv
259,-0.7096,Wed Jan 03 03:26:03 +0000 2018,0.742,0.258,0.0,3,@CNN,A man who spent five years with his family in militant captivity in Afghanistan faces assault charges in Canada… https://t.co/la1KiMMMgE
260,0.4939,Wed Jan 03 03:15:09 +0000 2018,0.769,0.0,0.231,3,@CNN,President Trump's legal team recently spoke with the members of special counsel Robert Mueller's team… https://t.co/dOkGXq0HCP
261,-0.2732,Wed Jan 03 03:00:12 +0000 2018,0.884,0.116,0.0,3,@CNN,"Former Milwaukee Sheriff David A. Clarke, Jr., a vocal surrogate for President Trump, was temporarily blocked from… https://t.co/N0W1TvZBjU"
262,0.0,Wed Jan 03 02:53:03 +0000 2018,1.0,0.0,0.0,3,@CNN,"Senator Orrin Hatch, the longest-serving GOP member in the Senate, will retire at end of term… https://t.co/V63x2NZPMG"
263,0.1895,Wed Jan 03 02:46:04 +0000 2018,0.774,0.118,0.108,3,@CNN,"RT @AC360: ""We've gotten to a weird place where it really doesn't matter what the President of the United States says anymore, because it's…"
264,0.3612,Wed Jan 03 02:40:24 +0000 2018,0.762,0.0,0.238,3,@CNN,This is what subzero temperature looks like https://t.co/31taPARgB3 https://t.co/izysdDjTd7
265,0.1027,Wed Jan 03 02:32:26 +0000 2018,0.928,0.0,0.072,3,@CNN,"California residents are lining up to legally buy recreational pot. Store owners say they stocked up, expecting a h… https://t.co/dMF3Ek6fez"
266,0.8658,Wed Jan 03 02:26:00 +0000 2018,0.607,0.0,0.393,3,@CNN,Former US Director of National Intelligence James Clapper: “It’s pretty reprehensible” to refer to the Justice Depa… https://t.co/TNz1kKS57M
267,0.5106,Wed Jan 03 02:18:02 +0000 2018,0.837,0.0,0.163,3,@CNN,"Former White House counsel John Dean says former President Richard Nixon might've survived Watergate ""if there'd be… https://t.co/nWlqOdeM7z"
268,-0.6859,Wed Jan 03 02:11:32 +0000 2018,0.78,0.22,0.0,3,@CNN,"""Donald Trump is a very dangerous man. He does not belong in the presidency. ... I'm not going to support any membe… https://t.co/5zXlPIVbwY"
269,0.4215,Wed Jan 03 02:04:05 +0000 2018,0.781,0.0,0.219,3,@CNN,These powerful photographs depict 150 years of human migration https://t.co/b4RBM4H9v2 https://t.co/ckzNffC8IS
270,0.4767,Wed Jan 03 01:57:04 +0000 2018,0.871,0.0,0.129,3,@CNN,"RT @OutFrontCNN: ""I think that the administration needs to tone down the President's tweets with respect to Iran,"" Rep. Gerry Connolly tell…"
271,-0.2263,Wed Jan 03 01:50:07 +0000 2018,0.84,0.16,0.0,3,@CNN,Iran deal deadlines loom as President Trump weighs sanctions https://t.co/R60X9IVvJG https://t.co/X6gKe3f1te
272,-0.7184,Wed Jan 03 01:43:03 +0000 2018,0.682,0.318,0.0,3,@CNN,President Trump threatens to cut off aid to the Palestinian territories and appears to contradict himself regarding… https://t.co/wBbmdIn8Z3
273,0.0,Wed Jan 03 01:36:04 +0000 2018,1.0,0.0,0.0,3,@CNN,"President Trump taunts North Korean leader Kim Jong Un in a tweet, writing that his nuclear button is ""much bigger""… https://t.co/hiv71ujd6l"
274,0.0,Wed Jan 03 01:29:07 +0000 2018,1.0,0.0,0.0,3,@CNN,"Barack Obama's former senior adviser, David Axelrod, recalls a time when Republican Sen. Orrin Hatch of Utah unexpe… https://t.co/Z5qoHt30EI"
275,0.0,Wed Jan 03 01:22:07 +0000 2018,1.0,0.0,0.0,3,@CNN,"President Trump hasn't spent much time golfing with lawmakers, but the White House says it has helped pass his agen… https://t.co/wqbMJqkOGo"
276,-0.5719,Wed Jan 03 01:15:08 +0000 2018,0.719,0.281,0.0,3,@CNN,Vice Media has put two executives on leave over sexual harassment allegations https://t.co/Ll6Xt0q1jp https://t.co/mDOpswI8cb
277,-0.3182,Wed Jan 03 01:08:05 +0000 2018,0.661,0.198,0.141,3,@CNN,"A New Jersey teen killed his parents, sister and family friend on New Year's Eve, a prosecutor says… https://t.co/0UxVX0TpBN"
278,-0.5574,Wed Jan 03 01:01:05 +0000 2018,0.816,0.184,0.0,3,@CNN,"At least 36 people have died after a bus fell down a cliff north of Lima, Peru https://t.co/bclCqIlcpg https://t.co/fHD57rrpq4"
279,0.0516,Wed Jan 03 00:54:02 +0000 2018,0.779,0.107,0.115,3,@CNN,US Ambassador to the United Nations Nikki Haley says the US is seeking emergency meetings regarding Iran with the S… https://t.co/9VwdxRM5mC
280,0.0,Wed Jan 03 00:47:05 +0000 2018,1.0,0.0,0.0,3,@CNN,Mitt Romney's Twitter profile was updated from Massachusetts to Utah soon after Sen. Orrin Hatch of Utah announced… https://t.co/IJCVJXEOOm
281,-0.6859,Wed Jan 03 00:40:31 +0000 2018,0.78,0.22,0.0,3,@CNN,"""Donald Trump is a very dangerous man. He does not belong in the presidency. ... I'm not going to support any membe… https://t.co/eWJCJBi14W"
282,0.0,Wed Jan 03 00:33:03 +0000 2018,1.0,0.0,0.0,3,@CNN,"A blue state revolt would be payback for the GOP, Froma Harrop writes for @CNNOpinion https://t.co/hAhlluScTV https://t.co/N53uG4dm2G"
283,-0.5267,Wed Jan 03 00:26:01 +0000 2018,0.746,0.254,0.0,3,@CNN,This is the question that could sabotage the census https://t.co/lksHN4n3xz https://t.co/ADERmTEvmJ
284,0.0,Wed Jan 03 00:19:04 +0000 2018,1.0,0.0,0.0,3,@CNN,Chinese company won't take over MoneyGram due to US government opposition https://t.co/qEscXrreQp https://t.co/AKBX5jVTSn
285,0.0,Wed Jan 03 00:12:06 +0000 2018,1.0,0.0,0.0,3,@CNN,"Mitt Romney, Tim Pawlenty and Michele Bachmann have revived 2012 memories with possible Senate runs… https://t.co/Z301t1TkR1"
286,0.0,Wed Jan 03 00:05:06 +0000 2018,1.0,0.0,0.0,3,@CNN,.@iamwesmoore has a message for President Trump: Putting America first means addressing poverty… https://t.co/TBx4WDhent
287,-0.0534,Tue Jan 02 23:58:05 +0000 2018,0.781,0.113,0.105,3,@CNN,"1,500 more security barriers are going up in busy parts of New York City to guard against vehicle attacks and other… https://t.co/MnGAPbIXIS"
288,0.0,Tue Jan 02 23:51:03 +0000 2018,1.0,0.0,0.0,3,@CNN,"? The current government spending measure runs out Jan. 19
? President Trump will deliver his first State of the Un… https://t.co/oqGyFeSQPI"
289,0.6249,Tue Jan 02 23:44:05 +0000 2018,0.733,0.0,0.267,3,@CNN,The House Intelligence Committee's Russia probe is poised to break down along partisan lines https://t.co/2FmHG7pZ2E https://t.co/sDMBmhwAHg
290,0.6597,Tue Jan 02 23:38:35 +0000 2018,0.722,0.0,0.278,3,@CNN,President Trump has taken credit for 2017's air safety. Here's what he has done: https://t.co/BlcB7zAdpi https://t.co/MkGzbh5N8r
291,0.7506,Tue Jan 02 23:37:02 +0000 2018,0.714,0.0,0.286,3,@CNN,"Hoda Kotb replacing Matt Lauer on NBC's ""Today"" show is sweet justice, writes Jill Filipovic for @CNNOpinion… https://t.co/tEL5Jfs3tA"
292,0.0,Tue Jan 02 23:30:11 +0000 2018,1.0,0.0,0.0,3,@CNN,"Kim Kardashian-West says her 2-year-old son, Saint, recently was treated in the hospital for pneumonia… https://t.co/MID4ch7WJs"
293,0.5719,Tue Jan 02 23:23:08 +0000 2018,0.802,0.0,0.198,3,@CNN,Why Anthony Scaramucci returning to the White House makes perfect sense https://t.co/4Uumz7kymt | Analysis by Chris… https://t.co/ej4EcbXy8E
294,0.4404,Tue Jan 02 23:16:04 +0000 2018,0.854,0.0,0.146,3,@CNN,Tickets for the college football championship game between University of Georgia and University of Alabama have rea… https://t.co/tRlJRMIeOA
295,0.0,Tue Jan 02 23:09:04 +0000 2018,1.0,0.0,0.0,3,@CNN,Mexicans in the US sent cash home in record numbers in 2017 https://t.co/BA3F5x2Sqp https://t.co/40fGBmUHn3
296,0.0,Tue Jan 02 23:02:04 +0000 2018,1.0,0.0,0.0,3,@CNN,"ABC sitcom ""Black-ish"" spins off to college with ""Grown-ish"" https://t.co/m9n8QsOHZB https://t.co/cZhYZoKv4J"
297,0.5574,Tue Jan 02 22:55:05 +0000 2018,0.739,0.0,0.261,3,@CNN,This burger company's stock soared after it launched a customer rewards program on blockchain technology… https://t.co/1tHMA0WtBg
298,-0.5267,Tue Jan 02 22:48:03 +0000 2018,0.815,0.185,0.0,3,@CNN,YouTube says social media star Logan Paul violated its policies for posting for a gruesome video… https://t.co/aSZfIHihN2
299,-0.6249,Wed Jan 03 09:47:29 +0000 2018,0.796,0.204,0.0,4,@Fox,“The journey towards understanding structural racism still requires people of color to prioritize white feelings. E… https://t.co/HPQTbKBsHs
300,-0.765,Wed Jan 03 09:07:52 +0000 2018,0.708,0.292,0.0,4,@Fox,@danrubin I saw :( I hate when people don’t follow the instructions about approaching and feeding animals. You can… https://t.co/1MrY0pjqMC
301,0.0,Wed Jan 03 08:50:05 +0000 2018,1.0,0.0,0.0,4,@Fox,@danrubin I cannot believe how close you got. Is this in Warrandyte?
302,0.8555,Wed Jan 03 08:03:56 +0000 2018,0.591,0.0,0.409,4,@Fox,"@adambrenecki That’s a good suggestion. I’ve found a few, just don’t want to offer sweets only for breakfast :) See… https://t.co/IOqVnvqgpj"
303,-0.34,Wed Jan 03 07:53:25 +0000 2018,0.876,0.124,0.0,4,@Fox,"@adambrenecki Unfortunately, we’ve done bagels in the past and they don’t do gluten-free. So we’re seeking somethin… https://t.co/XrB16efaif"
304,0.68,Wed Jan 03 07:52:42 +0000 2018,0.349,0.0,0.651,4,@Fox,"@rachelandrew Thank you, that’s helpful!"
305,0.7783,Wed Jan 03 07:39:16 +0000 2018,0.714,0.0,0.286,4,@Fox,Hey friends. We’re trying to figure out delicious catering options for breakfast for coeliacs and people with glute… https://t.co/TwigkHc1Dx
306,0.0,Wed Jan 03 06:38:28 +0000 2018,1.0,0.0,0.0,4,@Fox,RT @angsebastiana: Twitter HQ tonight https://t.co/2XxcFJpt2I
307,0.8126,Wed Jan 03 01:11:28 +0000 2018,0.739,0.0,0.261,4,@Fox,"Best lesson of 2017 was that I don’t have to reply to all emails or tweets sent to me. 

What a real blessing that was."
308,-0.296,Wed Jan 03 01:08:37 +0000 2018,0.845,0.155,0.0,4,@Fox,"Don’t tell me there are no other speakers than white men. ??

https://t.co/4x7qi7H6nw"
309,0.8357,Wed Jan 03 00:29:19 +0000 2018,0.586,0.0,0.414,4,@Fox,@mialoira Agree. I don’t really want people pleading for a free pass. But I’d like to understand their circumstance… https://t.co/cqy6lxiq6f
310,0.1901,Wed Jan 03 00:27:22 +0000 2018,0.916,0.0,0.084,4,@Fox,"@mialoira I think it’s something I’d like to write about. A lot of moving parts, but I think setting criteria, or e… https://t.co/bH2YQgAPn4"
311,0.0,Wed Jan 03 00:16:53 +0000 2018,1.0,0.0,0.0,4,@Fox,@mialoira I feel really unqualified approaching this subject as we only have scraps of information + research peopl… https://t.co/r8YAFTyvaG
312,0.0,Wed Jan 03 00:15:45 +0000 2018,1.0,0.0,0.0,4,@Fox,@mialoira I’d say the criteria is 1) maximising impact it can have on their life and career and 2) bringing in seve… https://t.co/jMmkvhMl5j
313,0.6486,Wed Jan 03 00:14:47 +0000 2018,0.791,0.0,0.209,4,@Fox,@mialoira I’m still trying to work it out. To be completely frank I don’t feel good about giving tickets to white w… https://t.co/CzWr2v2ArW
314,0.0,Tue Jan 02 23:51:24 +0000 2018,1.0,0.0,0.0,4,@Fox,Reading through dozens of scholarship applications for conferences and deciding which ones are “most worthy” or mos… https://t.co/W5IPlrT1kh
315,0.6249,Tue Jan 02 23:48:14 +0000 2018,0.494,0.0,0.506,4,@Fox,@sara_ann_marie such a great book ??
316,0.5719,Tue Jan 02 20:32:18 +0000 2018,0.448,0.0,0.552,4,@Fox,@mherych @whitecoatcapxg is excellent.
317,0.0,Tue Jan 02 09:49:05 +0000 2018,1.0,0.0,0.0,4,@Fox,"Listen to this, my dudes. https://t.co/nFtRzXeiQl"
318,-0.7906,Tue Jan 02 09:47:22 +0000 2018,0.619,0.381,0.0,4,@Fox,"Just inhaled @sara_ann_marie’s “Technically Wrong: sexist apps, biased algorithms and other threats of toxic tech”.… https://t.co/UNO2pX3ssa"
319,0.4939,Tue Jan 02 08:59:08 +0000 2018,0.862,0.0,0.138,4,@Fox,“Founders believe so deeply in their own vision—and have been rewarded for it for so long—that they don’t realize h… https://t.co/q1RThxKP5Q
320,0.0,Tue Jan 02 07:07:43 +0000 2018,1.0,0.0,0.0,4,@Fox,9) Organisers have the power to set tone for community culture. Doing nothing is subscribing to the toxicity of the… https://t.co/io4RM92n5M
321,0.9337,Tue Jan 02 06:51:23 +0000 2018,0.53,0.0,0.47,4,@Fox,"8) I don’t care what event it is; profit, not for profit, which tech—if you don’t care about inclusion YOU ARE COMP… https://t.co/8AJQ2gZSl5"
322,-0.6124,Tue Jan 02 06:48:36 +0000 2018,0.583,0.417,0.0,4,@Fox,"Motto for 2018: zero fucks, million blocks to give. 

?"
323,0.3182,Tue Jan 02 05:26:44 +0000 2018,0.887,0.0,0.113,4,@Fox,Retweet if you didn’t apply for a tech conference because the already announced lineup was full of prominent speake… https://t.co/4D3DumyhBF
324,0.5707,Tue Jan 02 05:23:47 +0000 2018,0.73,0.0,0.27,4,@Fox,"RT @ekp: 2018 goals (thanks for the keychain inspiration, @triketora!) https://t.co/HEvF3uEz86"
325,-0.5423,Tue Jan 02 05:17:13 +0000 2018,0.844,0.156,0.0,4,@Fox,"@auchenberg You mean it’s bad to focus on inclusion and diversity that’s so lacking in the tech industry? 

Confere… https://t.co/N7C1lYxkLA"
326,0.4199,Tue Jan 02 05:15:26 +0000 2018,0.518,0.0,0.482,4,@Fox,"@superlinguo Thank you, Lauren!"
327,0.1901,Tue Jan 02 05:14:11 +0000 2018,0.907,0.0,0.093,4,@Fox,"@skimbrel @northbaypython I agree, but a lot of them have a long way to go. I don’t quantify requirements, but poin… https://t.co/cux44EuV1i"
328,-0.9382,Tue Jan 02 05:04:20 +0000 2018,0.491,0.509,0.0,4,@Fox,"RT @TraceeEllisRoss: #TIMESUP on abuse, harassment, &amp; assault. #TIMESUP on oppression &amp; marginalization. #TIMESUP on misrepresentation &amp; un…"
329,-0.6369,Tue Jan 02 04:45:54 +0000 2018,0.714,0.286,0.0,4,@Fox,"7) Stop rejecting ""non-technical"" talks. Presentations on ethics, culture, communication, mental health &amp; inclusion… https://t.co/sH9YQrJC77"
330,0.0,Tue Jan 02 04:42:46 +0000 2018,1.0,0.0,0.0,4,@Fox,6) Don’t be a speaker at your own conferences (do I really have to say this?). Don’t have committee members present… https://t.co/hxyuthZ56R
331,0.6486,Tue Jan 02 04:41:55 +0000 2018,0.773,0.0,0.227,4,@Fox,5) Push sponsors for scholarship tickets. They will agree more often than you think. Run an opportunity program for… https://t.co/MeGYfojq6d
332,0.0772,Tue Jan 02 04:39:58 +0000 2018,0.803,0.092,0.104,4,@Fox,"4) Be crystal clear about the Call for Speakers process: how to apply, deadlines, what you get as a speaker. Lack o… https://t.co/a2966OpE68"
333,0.0,Tue Jan 02 04:38:26 +0000 2018,1.0,0.0,0.0,4,@Fox,"3) Make your event as accessible as possible. Often it doesn’t cost much. Invest in transcription, dietary requirem… https://t.co/yh3YTZHnjl"
334,0.4678,Tue Jan 02 04:36:40 +0000 2018,0.704,0.073,0.223,4,@Fox,"2) For the love of everything, STOP INVITING THE SAME PEOPLE OVER AND OVER. It’s fine to have a curated event but s… https://t.co/DoTyERhhPz"
335,-0.3612,Tue Jan 02 04:34:29 +0000 2018,0.872,0.128,0.0,4,@Fox,1) Don’t mindlessly copy-paste a ready-made Code of Conduct. It’s lazy and lacking in enforcement practices. It mig… https://t.co/OdxyPbhM1I
336,0.3612,Tue Jan 02 04:33:19 +0000 2018,0.815,0.0,0.185,4,@Fox,"Hey, tech conference organisers, I have a few New Year’s resolutions ready for you."
337,0.4767,Tue Jan 02 03:41:52 +0000 2018,0.819,0.0,0.181,4,@Fox,@anildash Have to relocate yourself and the Glitch office to Australia for a permanent mango fiesta.
338,0.0,Tue Jan 02 03:40:54 +0000 2018,1.0,0.0,0.0,4,@Fox,"@CodeClubAus Hey, our conference is about JavaScript, not Java. Very different subjects.

The applications for the… https://t.co/JvulL1jLuV"
339,-0.079,Tue Jan 02 00:55:03 +0000 2018,0.615,0.229,0.156,4,@Fox,"More like drenched in sexist tech bros with no ethics tears, am I right. https://t.co/UnuoGPl4am"
340,0.836,Sat Dec 30 21:28:52 +0000 2017,0.681,0.0,0.319,4,@Fox,@koste4 @Sareh88 I agree. We try to make it as encouraging as possible to welcome the biggest pool of people we can… https://t.co/9W1VPdz0uc
341,-0.5058,Sat Dec 30 08:01:06 +0000 2017,0.765,0.177,0.058,4,@Fox,RT @tiffani: I really want tech bros to stop being so sensitive. People disagreeing with you is not you being “attacked”. Can y’all work on…
342,0.7964,Sat Dec 30 05:56:17 +0000 2017,0.701,0.0,0.299,4,@Fox,"Look, some people party during the holiday season, I clean my pantry and go deep into the rabbit hole of kitchenware purchases. ????"
343,0.0,Sat Dec 30 05:55:55 +0000 2017,1.0,0.0,0.0,4,@Fox,@jiggy_pete We’ve got a few applications that are white men working at Fortune 500 companies. That doesn’t mean the… https://t.co/f7xrO0tv2P
344,-0.128,Sat Dec 30 04:58:05 +0000 2017,0.927,0.073,0.0,4,@Fox,"Each time, I can’t fathom if those men just don’t read the scholarship requirements, are cocky enough or believe sc… https://t.co/uhyS1cX2Yf"
345,0.0,Sat Dec 30 04:56:13 +0000 2017,1.0,0.0,0.0,4,@Fox,Every year when running a conference scholarship program I find myself reading too many applications from white men… https://t.co/GdcPeaS0EM
346,0.6444,Sat Dec 30 04:44:24 +0000 2017,0.807,0.0,0.193,4,@Fox,"In 2018 I’d like to meet more rad ladies in Melbourne, so if you’re keen for tea, coffee or anything else, holler h… https://t.co/wwleKtP7VV"
347,0.3612,Sat Dec 30 01:24:39 +0000 2017,0.545,0.0,0.455,4,@Fox,"@nebrius Thank you, Bryan ?"
348,-0.9497,Sat Dec 30 01:18:56 +0000 2017,0.403,0.597,0.0,4,@Fox,"RT @aprilwensel: Deadline pressure?

Fear of failure and shame?

Trouble negotiating trade-offs?

These problems aren't inherent to coding.…"
349,0.0,Fri Dec 29 23:05:48 +0000 2017,1.0,0.0,0.0,4,@Fox,"RT @sw: I wrote a thing for @wired. When Tech designs for Maslow's hierarchy of needs (and the whole industry cites it), we hit a local max…"
350,-0.8676,Fri Dec 29 08:55:30 +0000 2017,0.589,0.411,0.0,4,@Fox,"Community work has been largely unrewarding, highly stressful and exhausting. I’ve neglected skills that are actual… https://t.co/YWxe4o9XFO"
351,-0.2183,Fri Dec 29 08:50:25 +0000 2017,0.911,0.089,0.0,4,@Fox,This hits home so hard. I’ve been having the same thoughts. I’m considering stepping down from organizing and commu… https://t.co/xmPX8SeP1t
352,-0.7224,Fri Dec 29 07:46:57 +0000 2017,0.599,0.318,0.083,4,@Fox,"RT @HERTWEETX: My anxiety: somethings off
Me: how so?
Anxiety: somethings wrong
Me: what
Anxiety: something
Me: like can you give me a gene…"
353,-0.4588,Fri Dec 29 07:02:25 +0000 2017,0.857,0.143,0.0,4,@Fox,"If you’re an organiser rejecting proposals on the exclusionary state of the tech industry and community, you’re tur… https://t.co/ICO8v3W8r8"
354,-0.7096,Fri Dec 29 06:59:47 +0000 2017,0.718,0.282,0.0,4,@Fox,"Conferences avoiding having speakers on topics of harassment, diversity, inclusion and ethics are complicit in perp… https://t.co/4gqyQx7B2Y"
355,0.0,Fri Dec 29 05:58:58 +0000 2017,1.0,0.0,0.0,4,@Fox,"We’re aiming to send 50 members of underrepresented groups to @JSConfAU and @cssconfau (excluding travel), but we n… https://t.co/f7hmzrTROy"
356,0.0516,Fri Dec 29 05:12:25 +0000 2017,0.773,0.109,0.118,4,@Fox,"Every single word in this article by @sw is pure fire. Tech leaders—listen and act.

“Without thoughtful considerat… https://t.co/wJJkO9RX8C"
357,-0.2869,Fri Dec 29 04:58:37 +0000 2017,0.698,0.302,0.0,4,@Fox,"@benschwarz @toolmantim @lox LATTE???????

Leave, Tim."
358,-0.3612,Thu Dec 28 23:42:51 +0000 2017,0.894,0.106,0.0,4,@Fox,@lox These can be difficult. I usually look at Foursquare and Broadsheet as they have guides for out of town and no… https://t.co/WvEuodaCeW
359,0.4926,Thu Dec 28 23:40:46 +0000 2017,0.687,0.0,0.313,4,@Fox,"@lox Easy, it’s Foursquare and Kazza’s insider tips!"
360,0.0,Thu Dec 28 22:26:39 +0000 2017,1.0,0.0,0.0,4,@Fox,@jllord you’re going to rock it! ?
361,0.0,Thu Dec 28 20:22:13 +0000 2017,1.0,0.0,0.0,4,@Fox,RT @choitotheworld: Dudes: If you consider yourself a feminist and an ally and if your heart goes out to all the women who have been abused…
362,0.296,Thu Dec 28 10:25:26 +0000 2017,0.732,0.089,0.179,4,@Fox,"RT @alicegoldfuss: Two statements that are both true:

- Tech industry titles are non-standardized and offer no solid proof of experience o…"
363,0.4215,Thu Dec 28 06:18:02 +0000 2017,0.741,0.0,0.259,4,@Fox,ICYMI: inclusion has to be proactive and intersectional. https://t.co/RSwXC9amEN
364,0.7346,Thu Dec 28 05:03:09 +0000 2017,0.392,0.0,0.608,4,@Fox,"@madalynrose Thank you, that’s very kind ?"
365,0.9254,Thu Dec 28 03:38:47 +0000 2017,0.527,0.0,0.473,4,@Fox,"@andymcmillan Thanks Andy ? Trying to make a habit of reflecting on wins, it really helps to celebrate the accompli… https://t.co/4NZrzdOOob"
366,-0.3818,Thu Dec 28 03:33:41 +0000 2017,0.89,0.11,0.0,4,@Fox,“The message misogynists have gotten from other men is one where they can be publicly hostile to women and still su… https://t.co/2aDLzq6Kjg
367,0.0516,Thu Dec 28 03:22:40 +0000 2017,0.759,0.116,0.125,4,@Fox,"“The stories of discrimination and abuse are being told, but leaders are not taking responsibility for creating a c… https://t.co/NevhhwE4Pm"
368,0.4215,Thu Dec 28 03:17:33 +0000 2017,0.833,0.0,0.167,4,@Fox,"I thought it’d be nice to reflect on the past year—hardships, accomplishments and what’s next.

https://t.co/O0PTla4Ryz"
369,0.7693,Thu Dec 28 01:12:07 +0000 2017,0.74,0.0,0.26,4,@Fox,"A few of those books are already on my list, happy to add even more. Read and support women of color. https://t.co/UCqXLqOQEr"
370,0.0,Thu Dec 28 00:42:25 +0000 2017,1.0,0.0,0.0,4,@Fox,Yet another proof Twitter sides with the Nazis. https://t.co/XXQWKZfZ6A
371,0.9153,Wed Dec 27 23:24:54 +0000 2017,0.521,0.0,0.479,4,@Fox,"RT @heathercmiller: ? Agree.

Top predictors of success in tech: 
- Be on a team where you feel safe
- Good communication/openness

Ego = b…"
372,0.0,Wed Dec 27 23:24:32 +0000 2017,1.0,0.0,0.0,4,@Fox,"RT @ZJemptv: Jesus christ, toxic masculinity https://t.co/rPQzkV4DaK"
373,0.0,Wed Dec 27 21:22:27 +0000 2017,1.0,0.0,0.0,4,@Fox,RT @KimCrayton1: This illustrates the differences between being underrepresented in tech AND being both underrepresented &amp; marginalized in…
374,0.7644,Wed Dec 27 09:20:28 +0000 2017,0.721,0.0,0.279,4,@Fox,"RT @jsconfeu: ~10 mins until our last batch of early-priced tickets goes on sale. Happy holidays everybody! ? https://t.co/DpM4fFqgy3 

P.S…"
375,0.0,Wed Dec 27 08:43:39 +0000 2017,1.0,0.0,0.0,4,@Fox,@rachelandrew ????
376,0.0,Wed Dec 27 06:47:52 +0000 2017,1.0,0.0,0.0,4,@Fox,@ikasliwal you can email team@cssconf.com.au
377,0.0,Wed Dec 27 05:16:10 +0000 2017,1.0,0.0,0.0,4,@Fox,"Our first @cssconfau speakers are @broccolini, @IvanaMcConnell and @DavidKPiano!

Read about their work, hobbies an… https://t.co/OaRNHE2nAL"
378,-0.4404,Wed Dec 27 01:24:11 +0000 2017,0.256,0.744,0.0,4,@Fox,"@cczona I tired

?"
379,0.8176,Wed Dec 27 00:16:22 +0000 2017,0.651,0.0,0.349,4,@Fox,"This is a lovely way to celebrate ? #2017Success.

• Spoken at @frontendconfch &amp; @nordicjs
• Started a Patreon for… https://t.co/s4gakFnlT5"
380,0.0,Tue Dec 26 23:06:14 +0000 2017,1.0,0.0,0.0,4,@Fox,"We’ve just finalised our lineup for CSSConf AU. All I can say for now:

? 9 speakers
? 4 countries
? 66% women

https://t.co/YAPGLfsWnS"
381,0.0,Tue Dec 26 22:29:11 +0000 2017,1.0,0.0,0.0,4,@Fox,"RT @jsconfeu: With 2017 coming to an end, so will our early ticket sales. – ?Final? early tickets are on sale tomorrow 10am CET! 

PS: Comb…"
382,0.4199,Tue Dec 26 22:18:12 +0000 2017,0.843,0.0,0.157,4,@Fox,"@mbrianaepler Hah, thank you! It’s a lot of reading, educating myself plus copying what others are doing."
383,0.6249,Tue Dec 26 22:04:13 +0000 2017,0.823,0.0,0.177,4,@Fox,"@mbrianaepler All of those things are great (we do them too). 

The CoC lacks contact information, a way of reporti… https://t.co/3e941TTNdL"
384,0.6369,Tue Dec 26 21:58:25 +0000 2017,0.625,0.0,0.375,4,@Fox,Didn’t read Twitter for 4 days. It was glorious.
385,-0.4404,Tue Dec 26 02:14:12 +0000 2017,0.854,0.146,0.0,4,@Fox,"@mbrianaepler I’d kinda expect more of this Code of Conduct than to just be a copy-paste :( https://t.co/RZiVVbq34d

https://t.co/ThkIjV5euO"
386,0.3612,Sat Dec 23 11:22:48 +0000 2017,0.545,0.0,0.455,4,@Fox,"@smashingmag Thank you, Vitaly ?"
387,0.0,Sat Dec 23 07:50:56 +0000 2017,1.0,0.0,0.0,4,@Fox,"@ericjduran In Poland is very closely tied, since it’s an extremely catholic country."
388,0.7073,Sat Dec 23 07:28:18 +0000 2017,0.787,0.0,0.213,4,@Fox,"Find me vibing to this great Christmas playlist on Spotify for the next few days. https://t.co/bzH2a8HgJ8

(I’m not… https://t.co/wMgVTxECJs"
389,-0.7783,Sat Dec 23 06:30:57 +0000 2017,0.702,0.298,0.0,4,@Fox,“Sexual harassment is a systemic cultural failure where men are repeatedly given a pass when they don’t deserve one… https://t.co/ZpraZUKpV2
390,0.0258,Sat Dec 23 06:26:12 +0000 2017,0.948,0.0,0.052,4,@Fox,"@benschwarz I must say:

1) holy moly, it’s *SO* fast
2) the notch doesn’t matter
3) Face ID is really impressive,… https://t.co/fh6n1PQo7C"
391,-0.4939,Sat Dec 23 06:24:25 +0000 2017,0.572,0.262,0.166,4,@Fox,"Pretty sure @benschwarz either is trying to spoil me, or he was sick of my whining about how bad my iPhone 6 was si… https://t.co/8UwJAU4BXQ"
392,0.7178,Sat Dec 23 06:04:30 +0000 2017,0.647,0.0,0.353,4,@Fox,RT @DanaSchwartzzz: very impressed by their commitment to diversity by including a redhead https://t.co/Be6oM1zcu9
393,0.6697,Sat Dec 23 03:02:54 +0000 2017,0.609,0.11,0.281,4,@Fox,"@cczona Wow, that’s very generous. Doesn’t paying people carry visa implications though? That’s my only worry with our events."
394,-0.3919,Sat Dec 23 01:37:29 +0000 2017,0.575,0.267,0.158,4,@Fox,"Sorry to break this to you but whiteness isn’t diversity. White, privileged feminism has to die. https://t.co/0jhhI4dtZ8"
